iteration,env_steps,dt_sec,lr,ent_coef,approx_kl,updates,rollout_ep_ret_mean,rollout_ep_ret_n,eval_det_mean,eval_det_std,eval_sto_mean,eval_sto_std,best_eval_det
573,1175552,2.632582902908325,0.0001281,0.002135,0.002438958781567635,64,146.6734161376953,5,nan,nan,nan,nan,245.16991926194106
574,1177600,2.5480141639709473,0.0001278,0.0021300000000000004,0.002890644689614419,64,185.2633514404297,4,nan,nan,nan,nan,245.16991926194106
575,1179648,2.4881200790405273,0.0001275,0.002125,0.0014427351270569488,64,105.70645904541016,6,nan,nan,nan,nan,245.16991926194106
576,1181696,2.8992133140563965,0.0001272,0.0021200000000000004,0.0017896369245136157,64,46.23179244995117,6,nan,nan,nan,nan,245.16991926194106
577,1183744,2.937190294265747,0.0001269,0.002115,0.0012077975588908885,64,110.40249633789062,8,nan,nan,nan,nan,245.16991926194106
578,1185792,2.803865671157837,0.00012660000000000001,0.0021100000000000003,0.0015525315029663034,64,171.966796875,8,nan,nan,nan,nan,245.16991926194106
579,1187840,2.5430750846862793,0.0001263,0.002105,0.0028308551918598823,64,174.29666137695312,10,nan,nan,nan,nan,245.16991926194106
580,1189888,2.2855401039123535,0.000126,0.0021000000000000003,0.0008681878171046264,64,132.32659912109375,11,223.31433682505968,75.3027055405385,222.05766769006254,77.03901968448959,245.16991926194106
581,1191936,2.73882794380188,0.0001257,0.002095,0.0012308119876252022,64,160.4801483154297,8,nan,nan,nan,nan,245.16991926194106
582,1193984,2.8920719623565674,0.0001254,0.0020900000000000003,0.0008325931230501737,64,160.90408325195312,7,nan,nan,nan,nan,245.16991926194106
583,1196032,2.5963385105133057,0.0001251,0.002085,0.00026927707222057506,64,131.85214233398438,9,nan,nan,nan,nan,245.16991926194106
584,1198080,2.4282264709472656,0.0001248,0.0020800000000000003,0.002116202609613538,64,128.92669677734375,8,nan,nan,nan,nan,245.16991926194106
585,1200128,2.462588310241699,0.0001245,0.002075,0.0013929677188571077,64,201.09474182128906,7,nan,nan,nan,nan,245.16991926194106
586,1202176,2.397599220275879,0.0001242,0.0020700000000000002,0.0018204847001470625,64,134.1947021484375,8,nan,nan,nan,nan,245.16991926194106
587,1204224,2.3719377517700195,0.0001239,0.002065,0.001372858681861544,64,131.8169708251953,5,nan,nan,nan,nan,245.16991926194106
588,1206272,2.5075459480285645,0.0001236,0.00206,0.002949575315142283,64,121.02715301513672,8,nan,nan,nan,nan,245.16991926194106
589,1208320,2.3926470279693604,0.0001233,0.0020550000000000004,0.0017956002593564335,64,155.56593322753906,4,nan,nan,nan,nan,245.16991926194106
590,1210368,2.5228099822998047,0.000123,0.00205,0.005984522180369822,64,141.08607482910156,6,239.01255712973384,67.84599885002513,212.6630519892686,83.20900130085202,245.16991926194106
591,1212416,2.9378631114959717,0.0001227,0.0020450000000000004,0.0013140769660822116,64,178.6321563720703,5,nan,nan,nan,nan,245.16991926194106
592,1214464,2.9545931816101074,0.0001224,0.00204,0.000712261888111243,64,93.65019989013672,7,nan,nan,nan,nan,245.16991926194106
593,1216512,2.565814256668091,0.00012209999999999999,0.0020350000000000004,0.0004435612754605245,64,133.69081115722656,9,nan,nan,nan,nan,245.16991926194106
594,1218560,2.7005906105041504,0.00012179999999999999,0.00203,0.000747955433325842,64,207.03121948242188,5,nan,nan,nan,nan,245.16991926194106
595,1220608,2.6773176193237305,0.0001215,0.0020250000000000003,0.0012230031788931228,64,121.40201568603516,9,nan,nan,nan,nan,245.16991926194106
596,1222656,2.72360897064209,0.00012119999999999999,0.00202,0.002985009374242509,64,151.94137573242188,6,nan,nan,nan,nan,245.16991926194106
597,1224704,2.535646915435791,0.0001209,0.0020150000000000003,0.0017890091294248123,64,149.14381408691406,6,nan,nan,nan,nan,245.16991926194106
598,1226752,2.6687591075897217,0.00012059999999999999,0.00201,0.003597337312385207,64,134.87998962402344,8,nan,nan,nan,nan,245.16991926194106
599,1228800,2.652036666870117,0.0001203,0.0020050000000000003,0.0007762425775581505,64,111.23509216308594,8,nan,nan,nan,nan,245.16991926194106
600,1230848,2.675232172012329,0.00011999999999999999,0.002,0.00034695566500886343,64,148.9202880859375,6,231.98902242114045,69.39431747195019,231.08501997441095,72.02771967286618,245.16991926194106
601,1232896,2.495541572570801,0.0001197,0.0019950000000000002,0.0012709590191661846,64,152.79042053222656,7,nan,nan,nan,nan,245.16991926194106
602,1234944,2.5171895027160645,0.0001194,0.00199,0.0024510753064532764,64,149.672119140625,6,nan,nan,nan,nan,245.16991926194106
603,1236992,2.5587587356567383,0.0001191,0.0019850000000000002,0.002603572906082263,64,74.79769134521484,6,nan,nan,nan,nan,245.16991926194106
604,1239040,2.621579885482788,0.0001188,0.00198,0.0021442751167342067,64,144.1531982421875,8,nan,nan,nan,nan,245.16991926194106
605,1241088,2.6806840896606445,0.0001185,0.001975,0.0017188267920573708,64,142.97561645507812,7,nan,nan,nan,nan,245.16991926194106
606,1243136,2.5755531787872314,0.0001182,0.00197,0.0018934888794319704,64,153.92478942871094,7,nan,nan,nan,nan,245.16991926194106
607,1245184,2.6804349422454834,0.00011789999999999999,0.001965,0.0006066154601285234,64,137.5914306640625,8,nan,nan,nan,nan,245.16991926194106
608,1247232,2.675650119781494,0.0001176,0.00196,0.0029043225658824667,64,196.51580810546875,6,nan,nan,nan,nan,245.16991926194106
609,1249280,2.7068605422973633,0.00011729999999999999,0.001955,0.0003778824939217884,64,69.2862548828125,8,nan,nan,nan,nan,245.16991926194106
610,1251328,2.6808667182922363,0.000117,0.0019500000000000001,0.002601557978778146,64,83.03826141357422,6,232.59560556762273,76.44395819844303,218.10478033871968,83.71432409596187,245.16991926194106
611,1253376,2.3828840255737305,0.00011669999999999999,0.0019450000000000001,0.0036030541523359716,64,145.78720092773438,3,nan,nan,nan,nan,245.16991926194106
612,1255424,2.684767246246338,0.0001164,0.00194,0.001144843550719088,64,105.69422912597656,5,nan,nan,nan,nan,245.16991926194106
613,1257472,2.4662489891052246,0.00011609999999999999,0.001935,0.001752982301695738,64,140.68374633789062,8,nan,nan,nan,nan,245.16991926194106
614,1259520,2.5066840648651123,0.0001158,0.00193,0.00097792359883897,64,116.2419662475586,10,nan,nan,nan,nan,245.16991926194106
615,1261568,2.4834649562835693,0.00011549999999999999,0.001925,0.0014383193374669645,64,215.224609375,6,nan,nan,nan,nan,245.16991926194106
616,1263616,2.703207492828369,0.0001152,0.00192,0.0003197452169843018,64,140.80540466308594,6,nan,nan,nan,nan,245.16991926194106
617,1265664,2.9831795692443848,0.00011489999999999999,0.001915,0.003879339790728409,64,159.8356475830078,6,nan,nan,nan,nan,245.16991926194106
618,1267712,2.9423296451568604,0.0001146,0.00191,0.0028492572928371374,64,185.80374145507812,5,nan,nan,nan,nan,245.16991926194106
619,1269760,2.8541595935821533,0.00011429999999999999,0.001905,0.0005636321802739985,64,128.0442352294922,6,nan,nan,nan,nan,245.16991926194106
620,1271808,2.6090049743652344,0.00011399999999999999,0.0019,0.0008227724902098998,64,115.04541015625,10,234.5241164050457,71.00842021851716,218.76157461462338,75.60686058789301,245.16991926194106
621,1273856,2.6775894165039062,0.00011369999999999999,0.001895,0.0009255042641598266,64,97.36158752441406,8,nan,nan,nan,nan,245.16991926194106
622,1275904,2.8241522312164307,0.00011339999999999999,0.00189,0.0015838243598409463,64,182.8629913330078,5,nan,nan,nan,nan,245.16991926194106
623,1277952,2.6121878623962402,0.00011309999999999998,0.001885,0.0020810687528864946,64,159.365478515625,8,nan,nan,nan,nan,245.16991926194106
624,1280000,2.596691846847534,0.00011279999999999999,0.00188,0.004029259936942253,64,126.37543487548828,9,nan,nan,nan,nan,245.16991926194106
625,1282048,2.534339666366577,0.0001125,0.001875,0.0018179434700869024,64,141.3634033203125,9,nan,nan,nan,nan,245.16991926194106
626,1284096,2.3903238773345947,0.00011219999999999999,0.0018700000000000001,0.0010391290343250148,64,126.41764068603516,7,nan,nan,nan,nan,245.16991926194106
627,1286144,2.573535680770874,0.0001119,0.0018650000000000001,0.002891258271120023,64,150.80250549316406,8,nan,nan,nan,nan,245.16991926194106
628,1288192,2.699758529663086,0.00011159999999999999,0.00186,0.0007098405149008613,64,163.43411254882812,8,nan,nan,nan,nan,245.16991926194106
629,1290240,2.6138792037963867,0.0001113,0.001855,0.0005164686917851213,64,191.1259765625,7,nan,nan,nan,nan,245.16991926194106
630,1292288,2.497368335723877,0.00011099999999999999,0.00185,0.001684213406406343,64,150.5314178466797,7,223.57619202524484,78.57701962558515,241.5991478871198,62.42066714199996,245.16991926194106
631,1294336,2.4731154441833496,0.0001107,0.001845,0.0053126115738651005,59,178.52972412109375,8,nan,nan,nan,nan,245.16991926194106
632,1296384,2.3971824645996094,0.00011039999999999999,0.00184,0.0025468987550993916,64,207.3497314453125,6,nan,nan,nan,nan,245.16991926194106
633,1298432,2.584137439727783,0.00011009999999999999,0.001835,0.001472227191698039,64,178.44796752929688,7,nan,nan,nan,nan,245.16991926194106
634,1300480,2.49751877784729,0.00010979999999999999,0.00183,0.001587781840498792,64,155.8160858154297,9,nan,nan,nan,nan,245.16991926194106
635,1302528,2.4609878063201904,0.00010949999999999999,0.001825,0.0005611119959212374,64,127.34892272949219,10,nan,nan,nan,nan,245.16991926194106
636,1304576,2.770899534225464,0.00010919999999999998,0.00182,0.0014601231960114092,64,145.83847045898438,8,nan,nan,nan,nan,245.16991926194106
637,1306624,2.637169361114502,0.00010889999999999999,0.001815,0.001163652657851344,64,163.92593383789062,9,nan,nan,nan,nan,245.16991926194106
638,1308672,2.647334575653076,0.00010859999999999998,0.00181,0.0012970925599802285,64,114.89448547363281,7,nan,nan,nan,nan,245.16991926194106
639,1310720,2.5681517124176025,0.00010829999999999999,0.001805,0.0014655757368018385,64,137.0274200439453,10,nan,nan,nan,nan,245.16991926194106
640,1312768,2.4389755725860596,0.00010799999999999998,0.0018,0.00026021499797934666,64,190.10992431640625,9,245.40024421180175,45.204883665091515,258.08915956271676,28.462882440069553,245.40024421180175
641,1314816,2.4101974964141846,0.00010769999999999999,0.001795,0.0005986555552226491,64,120.47251892089844,9,nan,nan,nan,nan,245.40024421180175
642,1316864,2.451657295227051,0.00010739999999999998,0.00179,0.0009114397944358643,64,96.1008529663086,3,nan,nan,nan,nan,245.40024421180175
643,1318912,2.016787528991699,0.00010709999999999999,0.001785,0.0017677308293059467,30,190.044189453125,5,nan,nan,nan,nan,245.40024421180175
644,1320960,2.4435267448425293,0.00010679999999999998,0.00178,0.005423038477601949,64,122.0901107788086,5,nan,nan,nan,nan,245.40024421180175
645,1323008,2.4847164154052734,0.00010649999999999999,0.0017749999999999999,0.0010872678285522852,64,122.54914855957031,8,nan,nan,nan,nan,245.40024421180175
646,1325056,2.394592761993408,0.00010619999999999998,0.0017699999999999999,0.003409908531466499,64,144.79873657226562,7,nan,nan,nan,nan,245.40024421180175
647,1327104,2.642031192779541,0.00010589999999999999,0.0017649999999999999,0.0022185484849615023,64,119.7059326171875,5,nan,nan,nan,nan,245.40024421180175
648,1329152,2.802731990814209,0.00010559999999999998,0.0017599999999999998,0.0016355462030333001,64,163.42062377929688,5,nan,nan,nan,nan,245.40024421180175
649,1331200,2.548553228378296,0.00010529999999999998,0.0017549999999999998,0.001308996244915761,64,84.39201354980469,7,nan,nan,nan,nan,245.40024421180175
650,1333248,2.4974255561828613,0.00010499999999999999,0.0017499999999999998,0.0030292545998236164,64,170.26971435546875,8,236.04618153738656,68.91924052982641,238.0043257626623,61.41356343948711,245.40024421180175
651,1335296,2.3045780658721924,0.00010469999999999998,0.001745,0.0005509343718586024,64,158.1060028076172,8,nan,nan,nan,nan,245.40024421180175
652,1337344,2.2773282527923584,0.00010439999999999999,0.00174,0.00040076701407087967,64,193.2052459716797,9,nan,nan,nan,nan,245.40024421180175
653,1339392,2.4378604888916016,0.00010409999999999998,0.001735,0.0010624704373185523,64,180.7180938720703,7,nan,nan,nan,nan,245.40024421180175
654,1341440,2.382612466812134,0.00010379999999999999,0.00173,0.005807590270705987,64,166.20140075683594,7,nan,nan,nan,nan,245.40024421180175
655,1343488,2.4548230171203613,0.00010349999999999998,0.001725,0.001872885062766727,64,174.1234893798828,6,nan,nan,nan,nan,245.40024421180175
656,1345536,2.4816133975982666,0.00010319999999999999,0.00172,0.001997147159272572,64,136.1738739013672,7,nan,nan,nan,nan,245.40024421180175
657,1347584,2.372218132019043,0.00010289999999999998,0.001715,0.0004241042915964499,64,159.56394958496094,7,nan,nan,nan,nan,245.40024421180175
658,1349632,2.491816997528076,0.00010259999999999999,0.00171,0.008786538732238114,64,142.25770568847656,6,nan,nan,nan,nan,245.40024421180175
659,1351680,2.451652765274048,0.00010229999999999998,0.001705,0.0016397901526943315,64,182.37396240234375,8,nan,nan,nan,nan,245.40024421180175
660,1353728,2.4580771923065186,0.00010199999999999999,0.0017,0.0025527305151626933,64,199.351318359375,7,234.76221895206473,68.4302795893714,226.27271336783593,73.12496228519935,245.40024421180175
661,1355776,2.425990581512451,0.00010169999999999998,0.001695,0.0027963020002061967,64,126.47679138183594,8,nan,nan,nan,nan,245.40024421180175
662,1357824,2.397110939025879,0.00010139999999999998,0.0016899999999999999,0.00034975804010173306,64,164.17520141601562,9,nan,nan,nan,nan,245.40024421180175
663,1359872,2.325718402862549,0.00010109999999999998,0.0016849999999999999,0.0011802315966633614,64,138.21592712402344,8,nan,nan,nan,nan,245.40024421180175
664,1361920,2.463669776916504,0.00010079999999999998,0.0016799999999999999,0.0008680763930897228,64,134.6000213623047,5,nan,nan,nan,nan,245.40024421180175
665,1363968,2.4786150455474854,0.00010049999999999998,0.0016749999999999998,0.0014763548133487348,64,192.1639404296875,5,nan,nan,nan,nan,245.40024421180175
666,1366016,2.091294765472412,0.00010019999999999998,0.0016699999999999998,0.002212792831414845,64,137.9844970703125,5,nan,nan,nan,nan,245.40024421180175
667,1368064,2.248516082763672,0.0001,0.0016649999999999998,0.0021492268788279034,64,124.0328140258789,5,nan,nan,nan,nan,245.40024421180175
668,1370112,2.5509538650512695,0.0001,0.0016599999999999998,0.0024003393955354113,64,179.27561950683594,6,nan,nan,nan,nan,245.40024421180175
669,1372160,2.161067247390747,0.0001,0.0016549999999999998,0.0044509961476756465,36,148.81382751464844,6,nan,nan,nan,nan,245.40024421180175
670,1374208,2.452130079269409,0.0001,0.0016499999999999998,0.0016714148368919268,64,182.2614288330078,4,232.36727343529407,71.07629746169775,230.79053820072963,70.77913246539104,245.40024421180175
671,1376256,2.417583703994751,0.0001,0.0016449999999999998,0.00244716637826059,64,155.03536987304688,7,nan,nan,nan,nan,245.40024421180175
672,1378304,2.3554303646087646,0.0001,0.0016399999999999997,0.0005287921339913737,64,178.9075469970703,9,nan,nan,nan,nan,245.40024421180175
673,1380352,2.271009683609009,0.0001,0.0016349999999999997,0.0032704893565096427,64,174.23117065429688,8,nan,nan,nan,nan,245.40024421180175
674,1382400,2.439234495162964,0.0001,0.0016299999999999997,0.0021372811279434245,64,128.89468383789062,7,nan,nan,nan,nan,245.40024421180175
675,1384448,2.0925629138946533,0.0001,0.0016249999999999997,0.002651021095516626,64,194.95542907714844,3,nan,nan,nan,nan,245.40024421180175
676,1386496,1.7699689865112305,0.0001,0.00162,0.00707300554010241,48,149.04690551757812,4,nan,nan,nan,nan,245.40024421180175
677,1388544,1.9924490451812744,0.0001,0.001615,0.0012723181971523445,64,127.63900756835938,6,nan,nan,nan,nan,245.40024421180175
678,1390592,2.332909107208252,0.0001,0.0016099999999999999,0.0032207564763666596,64,94.42405700683594,5,nan,nan,nan,nan,245.40024421180175
679,1392640,2.488861322402954,0.0001,0.0016049999999999999,0.0016461773193441331,64,141.42755126953125,9,nan,nan,nan,nan,245.40024421180175
680,1394688,2.426276206970215,0.0001,0.0015999999999999999,0.0019000207430508453,64,167.58828735351562,7,232.14316007618828,73.43357034095034,242.64613267542336,54.06872525733632,245.40024421180175
681,1396736,2.5699071884155273,0.0001,0.0015949999999999998,0.004152748522756156,64,158.55662536621094,7,nan,nan,nan,nan,245.40024421180175
682,1398784,2.4777421951293945,0.0001,0.0015899999999999998,0.001270076598302694,64,148.74102783203125,8,nan,nan,nan,nan,245.40024421180175
683,1400832,2.401822805404663,0.0001,0.0015849999999999998,0.004113167626201175,64,157.43307495117188,6,nan,nan,nan,nan,245.40024421180175
684,1402880,2.2209696769714355,0.0001,0.0015799999999999998,0.0024626208178233355,64,199.2382354736328,6,nan,nan,nan,nan,245.40024421180175
685,1404928,2.058173179626465,0.0001,0.0015749999999999998,0.0015341896360041574,64,105.7952880859375,5,nan,nan,nan,nan,245.40024421180175
686,1406976,1.9548084735870361,0.0001,0.0015699999999999998,0.001939879028213909,64,109.95429992675781,5,nan,nan,nan,nan,245.40024421180175
687,1409024,2.0225789546966553,0.0001,0.0015649999999999998,0.00492359594500158,64,214.64071655273438,7,nan,nan,nan,nan,245.40024421180175
688,1411072,2.5719308853149414,0.0001,0.0015600000000000004,0.003018775041709887,64,183.8639678955078,8,nan,nan,nan,nan,245.40024421180175
689,1413120,2.638190984725952,0.0001,0.0015550000000000004,0.0021104811676195823,64,186.64761352539062,7,nan,nan,nan,nan,245.40024421180175
690,1415168,3.1259782314300537,0.0001,0.0015500000000000004,0.0008861839414748829,64,170.5985107421875,9,231.34774817440507,71.18660248508667,236.69679252137038,70.43589834028126,245.40024421180175
691,1417216,2.6268086433410645,0.0001,0.0015450000000000004,0.0006441245022870135,64,154.94305419921875,8,nan,nan,nan,nan,245.40024421180175
692,1419264,2.737539052963257,0.0001,0.0015400000000000004,0.0016605795390205458,64,198.2319793701172,6,nan,nan,nan,nan,245.40024421180175
693,1421312,2.0125608444213867,0.0001,0.0015350000000000003,0.0015064162325870711,64,147.4291229248047,9,nan,nan,nan,nan,245.40024421180175
694,1423360,2.009307622909546,0.0001,0.0015300000000000003,0.0007096684639691375,64,130.42208862304688,8,nan,nan,nan,nan,245.40024421180175
695,1425408,2.174088478088379,0.0001,0.0015250000000000003,0.0019435550238995347,64,191.3904571533203,4,nan,nan,nan,nan,245.40024421180175
696,1427456,2.0165858268737793,0.0001,0.0015200000000000003,0.0013984861179778818,64,178.62210083007812,5,nan,nan,nan,nan,245.40024421180175
697,1429504,2.1989738941192627,0.0001,0.0015150000000000003,0.0017485713942733128,64,137.84011840820312,7,nan,nan,nan,nan,245.40024421180175
698,1431552,2.4965133666992188,0.0001,0.0015100000000000003,0.0044493651075754315,64,111.49623107910156,7,nan,nan,nan,nan,245.40024421180175
699,1433600,2.8725509643554688,0.0001,0.0015050000000000003,0.0028751477439072914,64,152.3513946533203,6,nan,nan,nan,nan,245.40024421180175
700,1435648,2.8251266479492188,0.0001,0.0015000000000000002,0.0033061536123568658,64,119.85762023925781,4,243.79953181934223,74.44145649555419,245.18058576910525,74.28679782949213,245.40024421180175
701,1437696,3.03810715675354,0.0001,0.0014950000000000002,0.0008353072007594164,64,96.30746459960938,6,nan,nan,nan,nan,245.40024421180175
702,1439744,2.6866047382354736,0.0001,0.0014900000000000002,0.0013680927222594619,64,153.8907470703125,8,nan,nan,nan,nan,245.40024421180175
703,1441792,2.4691357612609863,0.0001,0.0014850000000000002,0.0016012443920772057,64,159.1844482421875,8,nan,nan,nan,nan,245.40024421180175
704,1443840,2.313107967376709,0.0001,0.0014800000000000002,0.0006809308652009349,64,201.64004516601562,9,nan,nan,nan,nan,245.40024421180175
705,1445888,2.4829764366149902,0.0001,0.0014750000000000002,0.00119037615149864,64,162.67539978027344,7,nan,nan,nan,nan,245.40024421180175
706,1447936,2.514854907989502,0.0001,0.0014700000000000002,0.0014961940032662824,64,143.31288146972656,7,nan,nan,nan,nan,245.40024421180175
707,1449984,2.393490791320801,0.0001,0.0014650000000000002,0.0008938293140090536,64,134.48333740234375,9,nan,nan,nan,nan,245.40024421180175
708,1452032,2.648974895477295,0.0001,0.0014600000000000001,0.002659513738763053,64,216.78912353515625,8,nan,nan,nan,nan,245.40024421180175
709,1454080,2.4097793102264404,0.0001,0.0014550000000000001,0.0009897036725305952,64,166.3799591064453,6,nan,nan,nan,nan,245.40024421180175
710,1456128,2.8824572563171387,0.0001,0.0014500000000000001,0.0002672782356967218,64,185.5855255126953,6,257.26293519716097,48.2725850918162,235.38766704449327,74.12433964530038,257.26293519716097
711,1458176,2.6625590324401855,0.0001,0.001445,0.002425333732389845,64,186.83575439453125,6,nan,nan,nan,nan,257.26293519716097
712,1460224,2.6122183799743652,0.0001,0.00144,0.00038305874841171317,64,139.45425415039062,8,nan,nan,nan,nan,257.26293519716097
713,1462272,2.3377492427825928,0.0001,0.0014350000000000003,0.0025494009860267397,64,150.14022827148438,8,nan,nan,nan,nan,257.26293519716097
714,1464320,2.026562213897705,0.0001,0.0014300000000000003,0.001313272074185079,64,207.61196899414062,10,nan,nan,nan,nan,257.26293519716097
715,1466368,1.9490113258361816,0.0001,0.0014250000000000003,0.002259536588098854,64,175.13525390625,6,nan,nan,nan,nan,257.26293519716097
716,1468416,2.035942554473877,0.0001,0.0014200000000000003,0.0011030662644770928,64,161.83944702148438,7,nan,nan,nan,nan,257.26293519716097
717,1470464,2.0389084815979004,0.0001,0.0014150000000000002,0.004046477075462462,64,177.0618133544922,6,nan,nan,nan,nan,257.26293519716097
718,1472512,2.005739450454712,0.0001,0.0014100000000000002,0.0017608241250854917,64,159.69244384765625,8,nan,nan,nan,nan,257.26293519716097
719,1474560,2.3498799800872803,0.0001,0.0014050000000000002,0.0011954723340750206,64,124.34730529785156,8,nan,nan,nan,nan,257.26293519716097
720,1476608,2.544262170791626,0.0001,0.0014000000000000002,0.0009202248220390175,64,171.6969757080078,7,257.621780959045,48.88834503835855,253.1088722719594,52.20803271667749,257.621780959045
721,1478656,2.59245228767395,0.0001,0.0013950000000000002,0.0011127674079034477,64,135.4878692626953,13,nan,nan,nan,nan,257.621780959045
722,1480704,2.537773847579956,0.0001,0.0013900000000000002,0.0018663523878785782,64,200.8323974609375,5,nan,nan,nan,nan,257.621780959045
723,1482752,2.3831779956817627,0.0001,0.0013850000000000002,0.001066641569195781,64,163.46673583984375,10,nan,nan,nan,nan,257.621780959045
724,1484800,2.379303216934204,0.0001,0.0013800000000000002,0.0016127600210893434,64,214.83277893066406,6,nan,nan,nan,nan,257.621780959045
725,1486848,2.1209707260131836,0.0001,0.0013750000000000001,0.0014985454763518646,64,164.55160522460938,10,nan,nan,nan,nan,257.621780959045
726,1488896,1.935617208480835,0.0001,0.0013700000000000001,0.004370958511572098,64,215.39036560058594,7,nan,nan,nan,nan,257.621780959045
727,1490944,1.9535441398620605,0.0001,0.0013650000000000001,0.0012846312238252722,64,131.79360961914062,9,nan,nan,nan,nan,257.621780959045
728,1492992,2.2430965900421143,0.0001,0.00136,0.002083225808746647,64,96.04390716552734,6,nan,nan,nan,nan,257.621780959045
729,1495040,2.41013240814209,0.0001,0.001355,0.00060041679898859,64,180.90542602539062,7,nan,nan,nan,nan,257.621780959045
730,1497088,2.455761194229126,0.0001,0.00135,0.0016356260639440734,64,190.78817749023438,8,253.05229301355894,51.8677975854269,248.52070343713416,55.47117603276228,257.621780959045
731,1499136,2.698892593383789,0.0001,0.001345,0.002561420693382388,64,162.21786499023438,9,nan,nan,nan,nan,257.621780959045
732,1501184,2.3853509426116943,0.0001,0.00134,0.0023082348161551636,64,184.4438934326172,9,nan,nan,nan,nan,257.621780959045
733,1503232,2.4103763103485107,0.0001,0.001335,0.000780155085521983,64,153.57107543945312,8,nan,nan,nan,nan,257.621780959045
734,1505280,2.4089956283569336,0.0001,0.00133,0.0011602214799495414,64,190.156005859375,6,nan,nan,nan,nan,257.621780959045
735,1507328,2.302060842514038,0.0001,0.001325,0.004329101307559069,54,183.1195068359375,6,nan,nan,nan,nan,257.621780959045
736,1509376,2.104779005050659,0.0001,0.00132,0.0011318529177515302,64,160.31874084472656,7,nan,nan,nan,nan,257.621780959045
737,1511424,2.423006296157837,0.0001,0.001315,0.0018115723614755552,64,153.43492126464844,6,nan,nan,nan,nan,257.621780959045
738,1513472,2.5053935050964355,0.0001,0.0013100000000000002,0.0023103926578187384,64,203.2091827392578,6,nan,nan,nan,nan,257.621780959045
739,1515520,2.5167348384857178,0.0001,0.0013050000000000002,0.0011706869408953935,64,149.48292541503906,8,nan,nan,nan,nan,257.621780959045
740,1517568,2.4382433891296387,0.0001,0.0013000000000000002,0.0020793404437426943,64,190.58743286132812,10,252.8140970058285,51.53130673760748,252.55181739779377,53.29633421769201,257.621780959045
741,1519616,2.389892816543579,0.0001,0.0012950000000000001,0.001505977867054753,64,214.79953002929688,8,nan,nan,nan,nan,257.621780959045
742,1521664,2.3616111278533936,0.0001,0.0012900000000000001,0.0019141503180435393,64,216.13539123535156,9,nan,nan,nan,nan,257.621780959045
743,1523712,2.461843729019165,0.0001,0.0012850000000000001,0.001168304599559633,64,164.99383544921875,8,nan,nan,nan,nan,257.621780959045
744,1525760,2.6571731567382812,0.0001,0.00128,0.0013364189617277589,64,177.0089111328125,8,nan,nan,nan,nan,257.621780959045
745,1527808,2.664280652999878,0.0001,0.001275,0.0022157679122756235,64,171.203369140625,9,nan,nan,nan,nan,257.621780959045
746,1529856,2.759728193283081,0.0001,0.00127,0.0010308558485121466,64,157.8798370361328,9,nan,nan,nan,nan,257.621780959045
747,1531904,2.864264726638794,0.0001,0.001265,0.0011739713190763723,64,163.92898559570312,8,nan,nan,nan,nan,257.621780959045
748,1533952,2.569385290145874,0.0001,0.00126,0.0011519454965309706,64,161.9510040283203,8,nan,nan,nan,nan,257.621780959045
749,1536000,2.594008684158325,0.0001,0.001255,0.002143515754141845,64,162.0984344482422,7,nan,nan,nan,nan,257.621780959045
750,1538048,2.6646223068237305,0.0001,0.00125,0.0006910497504577506,64,162.8645477294922,10,252.97784998095062,56.86471562929355,253.6896470566654,53.881195185913775,257.621780959045
751,1540096,2.3709781169891357,0.0001,0.001245,0.0007606399158248678,64,176.3708953857422,10,nan,nan,nan,nan,257.621780959045
752,1542144,2.367307424545288,0.0001,0.00124,0.000995461432466982,64,177.80804443359375,9,nan,nan,nan,nan,257.621780959045
753,1544192,2.32438325881958,0.0001,0.001235,0.0014467955188592896,64,189.4820556640625,10,nan,nan,nan,nan,257.621780959045
754,1546240,2.39359188079834,0.0001,0.00123,0.003174116947775474,64,202.50555419921875,11,nan,nan,nan,nan,257.621780959045
755,1548288,2.460214853286743,0.0001,0.001225,0.0021393312781583518,64,181.7846221923828,10,nan,nan,nan,nan,257.621780959045
756,1550336,2.5072622299194336,0.0001,0.00122,0.001197356432385277,64,212.7040557861328,10,nan,nan,nan,nan,257.621780959045
757,1552384,2.7873919010162354,0.0001,0.001215,0.0013067511281406041,64,216.4405975341797,7,nan,nan,nan,nan,257.621780959045
758,1554432,2.869878053665161,0.0001,0.00121,0.0011006815439031925,64,165.30455017089844,6,nan,nan,nan,nan,257.621780959045
759,1556480,2.6447198390960693,0.0001,0.001205,0.003667952951218467,64,200.0179901123047,6,nan,nan,nan,nan,257.621780959045
760,1558528,2.5748238563537598,0.0001,0.0012,0.001262401285202941,64,127.81503295898438,6,253.91662260600543,56.19096754612017,241.87009511067026,62.44096432690453,257.621780959045
761,1560576,2.296133518218994,0.0001,0.0011949999999999999,0.0035378567154111806,64,130.21261596679688,10,nan,nan,nan,nan,257.621780959045
762,1562624,2.390181064605713,0.0001,0.0011899999999999999,0.001256925523193786,64,172.63438415527344,13,nan,nan,nan,nan,257.621780959045
763,1564672,2.365386962890625,0.0001,0.001185,0.001372955444821855,64,233.3369598388672,8,nan,nan,nan,nan,257.621780959045
764,1566720,2.414374589920044,0.0001,0.00118,0.002411380482953973,64,194.31344604492188,8,nan,nan,nan,nan,257.621780959045
765,1568768,3.048604965209961,0.0001,0.001175,0.000804927902208874,64,207.3474884033203,9,nan,nan,nan,nan,257.621780959045
